course_id,course_name,credits,course_link,prerequisites
01:082:314,THE ETRUSCANS,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:316,MEXICAN ART ACROSS BORDERS,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:317,ANCIENT PAINTING,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:318,MYTH & LEGEND IN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:319,CELTIC AND IRISH,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:320,ISLAMIC ART AND ARCHITECTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:321,ART OF EARLY CHINA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:323,BUDDHIST ART OF ASIA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:324,JAPANESE PAINTING,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:325,CHINESE PAINTING,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:326,CHINESE SCULPTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:328,MODERN ISLAMIC ART AND ARCHITECTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:330,ROMAN PAINTNG&MOSAIC,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:332,AFRICAN AMERICAN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:333,MESO-AMERICAN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:340,ROME:ANC CAP-MOD MET,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:341,VENICE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:342,EARLY GREEK ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:343,LATER GREEK ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:347,EARLY NORTHERN EUROPEAN PAINTING,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:348,NORTHERN EUROPEAN PAINTING OF THE 17TH CENTURY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:351,ART IN THE UNITED STATES: 1776-1913,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:357,NONCNFRM SOV ART LIT,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:361,RUSSIAN AND SOVIET AVANT-GARDES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:106
01:082:362,NATIVE ARTS N AMER,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:364,ARTS IN BAROQUE ROME,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:365,ITALIAN BAROQUE PAINTING AND SCULPTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:366,SPANISH PAINTING,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:106
01:082:367,ART IN THE UNITED STATES BEFORE 1876,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:368,"ART IN THE UNITED STATES, 1876-1945",3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:371,ARTS OF WEST AFRICA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:372,HISTORY OF THE PRINT,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:373,EARLY MEDIEVAL ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:374,ROMANESQUE AND GOTHIC ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:375,REN & BAROQUE ARCH,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:376,ARTS OF CENTRAL AFRICA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:377,GOTHIC,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:378,NINETEENTH-CENTURY ARCHITECTURE IN EUROPE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:379,IMAGERY AND ARCHITECTURE OF MEDIEVAL ROME,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,01:082:105
01:082:381,CONTEMPORARY LATIN AMERICAN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:382,NINETEENTH-CENTURY PHOTOGRAPHY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:383,TWENTIETH-CENTURY PHOTOGRAPHY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:387,REALISM,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:389,EUROPEAN MODERN ART: 19TH CENTURY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:390,EUROPEAN MODERN ART: 20TH CENTURY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:391,NINETEENTH CENTURY ARCHITECTURE AND SOCIETY IN THE UNITED STATES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:392,TWENTIETH-CENTURY ARCHITECTURE IN EUROPEAND NORTH AMERICA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:393,MODERN LATIN AMERICAN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:396,IMPRESSIONISM,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:397,MEDIEVAL ARCHITECTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'AND', 'requirements': ['01:082:105', '01:082:106']}"
01:082:403,APPROACHES TO ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:417,CUBISM&ABSTRACT ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:420,AFRICAN ARCHITECTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:421,CONTEMP AMER ARCHIT,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:428,MODERN CITY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:430,FOUNDATIONS IN CULTURAL HERITAGE AND PRESERVATION STUDIES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:431,THEORIES AND METHODS OF ARCHITECTURAL PRESERVATION,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:440,"CHAPS: MUSEUMS, COLLECTING AND PRESERVATION",3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:441,"SPECIAL TOPICS IN POLITICS, HISTORY, ANDHERITAGE",3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:444,SPECIAL TOPICS IN ARCHITECTURAL PRESERVATION:CHAPS,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:445,STUDIES IN THE ART AND ARCHITECTURE OF NEW JERSEY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:446,STUDIES IN NORTH AMERICAN ARCHITECTURE,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:447,INTERNSHP HIST PRESV,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:448,INTERNSHP HIST PRESV,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:450,SEMINAR: MAJOR ITALIAN RENAISSANCE ARTISTS AND THEMES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:451,SEMINAR: PUBLIC MONUMENTS IN AMERICA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:452,INTERIOR ARCHITECTURE IN THE UNITED STATES FROM COLONIAL TO THE MODERN ERA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:454,SEMINAR: MAJOR BAROQUE ARTISTS AND THEMES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:462,WORKSHOP IN CURATORIAL PRACTICES,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:473,SEMINAR: ILLUMINATED MANUSCRIPTS,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:478,SP TPC LAT AMER ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:479,SP TPC ASIAN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:481,BUDDHISM&ART INCHINA,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:483,FROM THE TEXT TO IMAGE IN JAPANESE ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:484,SEMINAR ANCIENT ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:486,SPEC TOPICS:MEDIEVAL,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:487,SPEC TPCS MODERN ART,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:488,SPEC TOPICS:AMERICAN,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:489,PUBLIC POLICY AND THE ARTS,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:491,CAPSTONE IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:492,CAPSTONE IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:493,INDIVIDUAL STUDIES IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:494,INDIVIDUAL STUDIES IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:495,INTERNSHP ART HIST,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:496,INTERNSHP ART HIST,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:082:497,HONORS IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:498,HONORS IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,
01:082:499,ADVANCED SEMINAR IN ART HISTORY,3.0,https://arthistory.rutgers.edu/academics/undergraduate-welcome/course-descriptions-syllabi,"{'logic': 'OR', 'requirements': ['01:082:105', '01:082:106']}"
01:090:100,SAS SUMMER INSTITUTE FIRST YEAR EXPERIENCE,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:101,THE BYRNE SEMINARS,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:103,CROSS-CULTURAL COMPETENCY,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:105,RU1ST SEMINAR,1.5,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:110,PURPOSE PROJECT II:CONNECTING TO THE WIDER PURPOSE,1.5,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,01:090:109
01:090:111,HONORS COLLOQUIUM,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:112,HONORS COLLOQUIUM,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:120,FIGS SEMINAR,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:121,INTERNATIONAL STUDENT TRANSITION SEMINAR,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:122,INTERNATIONAL STUDENT TRANSITION SEMINARII,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:124,BEING RU-FIT: FIRST YEAR INTERNATIONAL TRANSITION,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:125,HONORS COLLEGE FORUM,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:126,IDEA INCUBATOR,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:127,HONORS COLLEGE INNOVATION LAB,,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:128,GLOBAL DIALOGUES,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:130,COOPERMAN COLLEGE SCHOLARS SEMINAR I,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:131,COHORT SEMINAR II,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:132,COOPERMAN COLLEGE SCHOLARS SEMINAR III,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:133,COHORT SEMINAR IV,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:146,SAS CORE - AHP - ARTS AND HUMANITIES - ARTS AND LITERATURES,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:170,SUMMER INSTITUTE MATH PRACTICUM,1.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:172,STRATEGIES FOR COLLEGE SUCCESS,1.5,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:174,METHODS OF MATHEMATICAL PROBLEM SOLVING,2.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:176,GRE SKILLS,1.5,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:178,MCAT PREP WORKSHOP,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
01:090:179,DAT PREP WORKSHOP,3.0,https://catalogs.rutgers.edu/generated/nb-ug_current/pg88.html,
